lon,lat,lampID,lampStatus
108.822729,34.173884,01010100010111,0
108.822998,34.173882,01010100010113,0
108.823266,34.17388,01010100010115,0
108.823536,34.173877,01010100010117,0
108.823805,34.173875,01010100010119,0
108.824074,34.173873,01010100010121,0
108.824343,34.17387,01010100010123,0
108.824613,34.173867,01010100010125,0
108.824882,34.173864,01010100010127,0
108.825152,34.173861,01010100010129,0
108.82542,34.173859,01010100010131,0
108.82569,34.173858,01010100010133,0
108.825959,34.173856,01010100010135,0
108.826229,34.173855,01010100010137,0
108.826498,34.173854,01010100010139,0
108.826766,34.173853,01010100010141,0
108.827036,34.173856,01010100010143,0
108.827305,34.173859,01010100010145,0
108.827575,34.173861,01010100010147,0
108.827843,34.173863,01010100010149,0
108.828113,34.173858,01010100010151,0
108.828381,34.173853,01010100010153,0
108.828651,34.173846,01010100010155,0
108.82892,34.17384,01010100010157,0
108.829189,34.173838,01010100010159,0
108.829458,34.173836,01010100010161,0
108.829727,34.173835,01010100010163,0
108.829997,34.173833,01010100010165,0
108.830265,34.173832,01010100010167,0
108.830535,34.173831,01010100010169,0
108.830804,34.173831,01010100010171,0
108.831074,34.17383,01010100010173,0
108.831343,34.173829,01010100010175,0
108.831613,34.173828,01010100010177,0
108.831882,34.173828,01010100010179,0
108.832151,34.173827,01010100010181,0
108.83242,34.173823,01010100010183,0
108.832689,34.17382,01010100010185,0
108.832959,34.173816,01010100010187,0
108.833228,34.173813,01010100010189,0
108.833497,34.173808,01010100010191,0
108.833766,34.173802,01010100010193,0
108.834035,34.173795,01010100010195,0
108.834305,34.173788,01010100010197,0
108.834574,34.173782,01010100010199,0
108.834843,34.173778,01010100010201,0
108.835112,34.17378,01010100010203,0
108.835382,34.173782,01010100010205,0
108.835651,34.173784,01010100010207,0
108.835921,34.173785,01010100010209,0
108.83619,34.173787,01010100010211,0
108.83646,34.173789,01010100010213,0
108.836728,34.173788,01010100010215,0
108.836997,34.173783,01010100010217,0
108.837267,34.173778,01010100010219,0
108.837536,34.173773,01010100010221,0
108.837806,34.173768,01010100010223,0
108.838075,34.173764,01010100010225,0
108.838344,34.173759,01010100010227,0
108.838613,34.173755,01010100010229,0
108.838882,34.173752,01010100010231,0
108.839152,34.173749,01010100010233,0
108.839421,34.173746,01010100010235,0
108.839691,34.173742,01010100010237,0
108.83996,34.173739,01010100010239,0
108.840229,34.173736,01010100010241,0
108.840498,34.173733,01010100010243,0
108.840767,34.173732,01010100010245,0
108.841037,34.17373,01010100010247,0
108.841306,34.173729,01010100010249,0
108.841576,34.173727,01010100010251,0
108.841844,34.173724,01010100010253,0
108.842113,34.17372,01010100010255,0
108.842383,34.173716,01010100010257,0
108.842652,34.173713,01010100010259,0
108.842921,34.173709,01010100010261,0
108.84319,34.173704,01010100010263,0
108.843459,34.1737,01010100010265,0
108.843729,34.173696,01010100010267,0
108.843997,34.173692,01010100010269,0
108.844267,34.173689,01010100010271,0
108.844536,34.173685,01010100010273,0
108.844805,34.173681,01010100010275,0
108.845074,34.173678,01010100010277,0
108.845343,34.173674,01010100010279,0
108.845613,34.17367,01010100010281,0
108.845882,34.173666,01010100010283,0
108.846151,34.173662,01010100010285,0
108.84642,34.173658,01010100010287,0
108.846689,34.173653,01010100010289,0
108.846959,34.173649,01010100010291,0
108.847227,34.173645,01010100010293,0
108.847496,34.173642,01010100010295,0
108.847766,34.173638,01010100010297,0
108.848035,34.173635,01010100010299,0
108.848304,34.173631,01010100010301,0
108.848573,34.173627,01010100010303,0
108.848842,34.173622,01010100010305,0
108.849112,34.173618,01010100010307,0
108.849381,34.173613,01010100010309,0
108.84965,34.173608,01010100010311,0
108.849919,34.173606,01010100010313,0
108.850188,34.173606,01010100010315,0
108.850458,34.173607,01010100010317,0
108.850727,34.173607,01010100010319,0
108.850996,34.173608,01010100010321,0
108.851265,34.173607,01010100010323,0
108.851534,34.173597,01010100010325,0
108.851803,34.173588,01010100010327,0
108.852072,34.17358,01010100010329,0
108.852341,34.173576,01010100010331,0
108.85261,34.173572,01010100010333,0
108.85288,34.173567,01010100010335,0
108.853149,34.173563,01010100010337,0
108.853418,34.173559,01010100010339,0
108.853687,34.173552,01010100010341,0
108.853956,34.173545,01010100010343,0
108.854225,34.173537,01010100010345,0
108.854494,34.17353,01010100010347,0
108.854764,34.173522,01010100010349,0
108.855033,34.173515,01010100010351,0
