lon,lat,lampID,lampStatus
108.854984,34.15601,01010100020353,0
108.854869,34.155766,01010100020355,0
108.854754,34.155523,01010100020357,0
108.854639,34.15528,01010100020359,0
108.854524,34.155036,01010100020361,0
108.854416,34.15479,01010100020363,0
108.854318,34.154539,01010100020365,0
108.854221,34.154288,01010100020367,0
108.854124,34.154038,01010100020369,0
108.854026,34.153787,01010100020371,0
108.853929,34.153536,01010100020373,0
108.853831,34.153285,01010100020375,0
108.853734,34.153034,01010100020377,0
108.853637,34.152783,01010100020379,0
108.853539,34.152532,01010100020381,0
108.853442,34.152281,01010100020383,0
108.853342,34.152032,01010100020385,0
108.853242,34.151782,01010100020387,0
108.853142,34.151532,01010100020389,0
108.853043,34.151282,01010100020391,0
108.852943,34.151032,01010100020393,0
108.852843,34.150782,01010100020395,0
108.852743,34.150532,01010100020397,0
108.852643,34.150282,01010100020399,0
108.852543,34.150032,01010100020401,0
108.852443,34.149783,01010100020403,0
108.852343,34.149533,01010100020405,0
108.852244,34.149283,01010100020407,0
108.852142,34.149034,01010100020409,0
108.85202,34.148794,01010100020411,0
108.851897,34.148555,01010100020413,0
108.851775,34.148315,01010100020415,0
108.851652,34.148075,01010100020417,0
108.85153,34.147836,01010100020419,0
108.851407,34.147596,01010100020421,0
108.851285,34.147356,01010100020423,0
108.851162,34.147117,01010100020425,0
108.85104,34.146877,01010100020427,0
108.850918,34.146637,01010100020429,0
108.850795,34.146397,01010100020431,0
108.850673,34.146158,01010100020433,0
108.850538,34.145926,01010100020435,0
108.850396,34.145697,01010100020437,0
108.850254,34.145468,01010100020439,0
108.850112,34.145239,01010100020441,0
108.84997,34.145011,01010100020443,0
108.849828,34.144782,01010100020445,0
108.849686,34.144553,01010100020447,0
108.849544,34.144325,01010100020449,0
108.849402,34.144096,01010100020451,0
108.84926,34.143867,01010100020453,0
108.849117,34.143639,01010100020455,0
108.848975,34.14341,01010100020457,0
108.848833,34.143181,01010100020459,0
108.848691,34.142953,01010100020461,0
108.848548,34.142726,01010100020463,0
108.848404,34.142498,01010100020465,0
108.84826,34.142271,01010100020467,0
108.848116,34.142043,01010100020469,0
108.847972,34.141816,01010100020471,0
108.847828,34.141588,01010100020473,0
108.847684,34.141361,01010100020475,0
108.84754,34.141133,01010100020477,0
108.847396,34.140906,01010100020479,0
108.847252,34.140678,01010100020481,0
108.847108,34.140451,01010100020483,0
108.846964,34.140223,01010100020485,0
108.84682,34.139996,01010100020487,0
108.846676,34.139768,01010100020489,0
108.846532,34.139541,01010100020491,0
108.846388,34.139314,01010100020493,0
108.846245,34.139086,01010100020495,0
108.846101,34.138858,01010100020497,0
108.845957,34.138631,01010100020499,0
108.845813,34.138403,01010100020501,0
108.845669,34.138176,01010100020503,0
108.845525,34.137948,01010100020505,0
108.845381,34.13772,01010100020507,0
108.845237,34.137493,01010100020509,0
108.845094,34.137265,01010100020511,0
108.84495,34.137038,01010100020513,0
108.844806,34.13681,01010100020515,0
108.844662,34.136582,01010100020517,0
108.844518,34.136355,01010100020519,0
108.844374,34.136127,01010100020521,0
108.84423,34.1359,01010100020523,0
108.844086,34.135672,01010100020525,0
108.843943,34.135444,01010100020527,0
108.843799,34.135217,01010100020529,0
108.843655,34.134989,01010100020531,0
108.843511,34.134762,01010100020533,0
108.843367,34.134534,01010100020535,0
108.843223,34.134306,01010100020537,0
108.843082,34.134078,01010100020539,0
108.84294,34.133849,01010100020541,0
108.842798,34.13362,01010100020543,0
108.842656,34.133391,01010100020545,0
108.842515,34.133162,01010100020547,0
108.842373,34.132933,01010100020549,0
108.842231,34.132704,01010100020551,0
108.84209,34.132475,01010100020553,0
108.841948,34.132246,01010100020555,0
108.841806,34.132017,01010100020557,0
108.841664,34.131788,01010100020559,0
108.841523,34.131559,01010100020561,0
108.841381,34.131331,01010100020563,0
108.841239,34.131102,01010100020565,0
108.841097,34.130873,01010100020567,0
108.840953,34.130646,01010100020569,0
108.840809,34.130418,01010100020571,0
108.840665,34.130191,01010100020573,0
108.840521,34.129963,01010100020575,0
108.840377,34.129736,01010100020577,0
108.840232,34.129508,01010100020579,0
108.840088,34.129281,01010100020581,0
108.839944,34.129054,01010100020583,0
108.8398,34.128826,01010100020585,0
108.839656,34.128599,01010100020587,0
108.839512,34.128371,01010100020589,0
108.839368,34.128144,01010100020591,0
108.839224,34.127916,01010100020593,0
108.83908,34.127689,01010100020595,0
108.838936,34.127461,01010100020597,0
108.838792,34.127234,01010100020599,0
108.838648,34.127006,01010100020601,0
108.838504,34.126778,01010100020603,0
108.83836,34.126551,01010100020605,0
108.838216,34.126323,01010100020607,0
108.838072,34.126096,01010100020609,0
108.837928,34.125868,01010100020611,0
108.837784,34.125641,01010100020613,0
108.83764,34.125413,01010100020615,0
108.837496,34.125185,01010100020617,0
108.837352,34.124958,01010100020619,0
108.837208,34.12473,01010100020621,0
108.837064,34.124503,01010100020623,0
108.83692,34.124275,01010100020625,0
108.836776,34.124048,01010100020627,0
108.836632,34.12382,01010100020629,0
108.836488,34.123592,01010100020631,0
108.836345,34.123365,01010100020633,0
108.836201,34.123137,01010100020635,0
108.836057,34.12291,01010100020637,0
108.835913,34.122682,01010100020639,0
108.835769,34.122455,01010100020641,0
108.835625,34.122227,01010100020643,0
108.835481,34.121999,01010100020645,0
108.835337,34.121772,01010100020647,0
108.835193,34.121544,01010100020649,0
108.835049,34.121317,01010100020651,0
108.834905,34.121089,01010100020653,0
108.834761,34.120862,01010100020655,0
108.834617,34.120634,01010100020657,0
108.834473,34.120406,01010100020659,0
108.834329,34.120179,01010100020661,0
108.834185,34.119951,01010100020663,0
108.834041,34.119724,01010100020665,0
108.833897,34.119496,01010100020667,0
108.833753,34.119268,01010100020669,0
108.833609,34.119041,01010100020671,0
108.833465,34.118813,01010100020673,0
108.833321,34.118586,01010100020675,0
108.833178,34.118358,01010100020677,0
108.833034,34.118131,01010100020679,0
108.83289,34.117903,01010100020681,0
108.832746,34.117675,01010100020683,0
108.832602,34.117448,01010100020685,0
108.832458,34.11722,01010100020687,0
108.832314,34.116993,01010100020689,0
108.83217,34.116765,01010100020691,0
108.832027,34.116538,01010100020693,0
108.831886,34.116309,01010100020695,0
108.831744,34.11608,01010100020697,0
108.831602,34.115851,01010100020699,0
108.83146,34.115622,01010100020701,0
108.831319,34.115393,01010100020703,0
108.831177,34.115164,01010100020705,0
108.831035,34.114935,01010100020707,0
108.830893,34.114706,01010100020709,0
108.830752,34.114477,01010100020711,0
108.83061,34.114248,01010100020713,0
108.830468,34.114019,01010100020715,0
108.830326,34.11379,01010100020717,0
108.830185,34.113561,01010100020719,0
108.830043,34.113332,01010100020721,0
108.829901,34.113103,01010100020723,0
108.829759,34.112874,01010100020725,0
108.829618,34.112645,01010100020727,0
108.829476,34.112416,01010100020729,0
108.829339,34.112186,01010100020731,0
108.82924,34.111936,01010100020733,0
108.829141,34.111685,01010100020735,0
108.829043,34.111435,01010100020737,0
108.828944,34.111184,01010100020739,0
108.828846,34.110934,01010100020741,0
108.828747,34.110683,01010100020743,0
108.828648,34.110433,01010100020745,0
108.82855,34.110183,01010100020747,0
108.828451,34.109932,01010100020749,0
108.828353,34.109682,01010100020751,0
108.828254,34.109431,01010100020753,0
108.828156,34.109181,01010100020755,0
108.828109,34.108917,01010100020757,0
108.828077,34.10865,01010100020759,0
108.828046,34.108383,01010100020761,0
108.828014,34.108116,01010100020763,0
108.827982,34.107849,01010100020765,0
108.82795,34.107582,01010100020767,0
108.82794,34.107316,01010100020769,0
108.827969,34.107048,01010100020771,0
108.827999,34.106781,01010100020773,0
108.828028,34.106514,01010100020775,0
108.828057,34.106247,01010100020777,0
108.828087,34.105979,01010100020779,0
108.828116,34.105712,01010100020781,0
108.828145,34.105445,01010100020783,0
108.828174,34.105177,01010100020785,0
108.828204,34.10491,01010100020787,0
108.828233,34.104643,01010100020789,0
108.828262,34.104376,01010100020791,0
108.828292,34.104108,01010100020793,0
108.828321,34.103841,01010100020795,0
108.82835,34.103574,01010100020797,0
108.828379,34.103306,01010100020799,0
108.828409,34.103039,01010100020801,0
108.828438,34.102772,01010100020803,0
108.828464,34.102505,01010100020805,0
108.828485,34.102237,01010100020807,0
108.828505,34.101968,01010100020809,0
108.828525,34.1017,01010100020811,0
108.828546,34.101432,01010100020813,0
108.828566,34.101164,01010100020815,0
108.828586,34.100896,01010100020817,0
108.828607,34.100628,01010100020819,0
108.828627,34.10036,01010100020821,0
108.828647,34.100092,01010100020823,0
108.828668,34.099823,01010100020825,0
108.828688,34.099555,01010100020827,0
108.828709,34.099287,01010100020829,0
108.828687,34.099021,01010100020831,0
108.828648,34.098755,01010100020833,0
108.828609,34.098488,01010100020835,0
108.828569,34.098222,01010100020837,0
108.82853,34.097956,01010100020839,0
108.82849,34.09769,01010100020841,0
108.828451,34.097424,01010100020843,0
108.828412,34.097158,01010100020845,0
108.828372,34.096892,01010100020847,0
108.828333,34.096626,01010100020849,0
108.828294,34.09636,01010100020851,0
108.828254,34.096093,01010100020853,0
108.828215,34.095827,01010100020855,0
108.828175,34.095561,01010100020857,0
108.828136,34.095295,01010100020859,0
108.828097,34.095029,01010100020861,0
108.828057,34.094763,01010100020863,0
108.828018,34.094497,01010100020865,0
108.827978,34.094231,01010100020867,0
108.827939,34.093965,01010100020869,0
108.8279,34.093698,01010100020871,0
108.82786,34.093432,01010100020873,0
108.827821,34.093166,01010100020875,0
108.827773,34.092902,01010100020877,0
108.827723,34.092638,01010100020879,0
108.827673,34.092374,01010100020881,0
108.827623,34.092109,01010100020883,0
108.827573,34.091845,01010100020885,0
108.827523,34.091581,01010100020887,0
108.827473,34.091316,01010100020889,0
108.827423,34.091052,01010100020891,0
108.827373,34.090787,01010100020893,0
108.827323,34.090523,01010100020895,0
108.827273,34.090259,01010100020897,0
108.827223,34.089994,01010100020899,0
108.827173,34.08973,01010100020901,0
108.827123,34.089466,01010100020903,0
108.827073,34.089201,01010100020905,0
108.827023,34.088937,01010100020907,0
108.826973,34.088673,01010100020909,0
108.826923,34.088408,01010100020911,0
108.826873,34.088144,01010100020913,0
108.826823,34.08788,01010100020915,0
108.826773,34.087615,01010100020917,0
108.826723,34.087351,01010100020919,0
108.826673,34.087087,01010100020921,0
108.826623,34.086822,01010100020923,0
108.826573,34.086558,01010100020925,0
108.826523,34.086294,01010100020927,0
108.826473,34.086029,01010100020929,0
108.826423,34.085765,01010100020931,0
108.826373,34.0855,01010100020933,0
108.826323,34.085236,01010100020935,0
108.826273,34.084972,01010100020937,0
108.826223,34.084707,01010100020939,0
108.826173,34.084443,01010100020941,0
108.826123,34.084179,01010100020943,0
108.826073,34.083914,01010100020945,0
108.826023,34.08365,01010100020947,0
108.825973,34.083386,01010100020949,0
108.825923,34.083121,01010100020951,0
108.825873,34.082857,01010100020953,0
108.825823,34.082593,01010100020955,0
108.825773,34.082328,01010100020957,0
108.825723,34.082064,01010100020959,0
108.825673,34.0818,01010100020961,0
108.825623,34.081535,01010100020963,0
108.825573,34.081271,01010100020965,0
108.825523,34.081007,01010100020967,0
108.825473,34.080742,01010100020969,0
108.825383,34.080489,01010100020971,0
108.825292,34.080236,01010100020973,0
108.825201,34.079983,01010100020975,0
108.825109,34.07973,01010100020977,0
108.825018,34.079477,01010100020979,0
108.824927,34.079224,01010100020981,0
108.824835,34.07897,01010100020983,0
108.824744,34.078717,01010100020985,0
108.824653,34.078464,01010100020987,0
108.824561,34.078211,01010100020989,0
108.82447,34.077958,01010100020991,0
108.824337,34.077725,01010100020993,0
108.824198,34.077494,01010100020995,0
108.82406,34.077263,01010100020997,0
108.823921,34.077032,01010100020999,0
108.823783,34.076801,01010100021001,0
108.823644,34.07657,01010100021003,0
108.823506,34.07634,01010100021005,0
108.823367,34.076109,01010100021007,0
108.823228,34.075878,01010100021009,0
108.82309,34.075647,01010100021011,0
108.822936,34.075427,01010100021013,0
108.822765,34.075218,01010100021015,0
108.822595,34.075009,01010100021017,0
108.822425,34.074801,01010100021019,0
108.822254,34.074592,01010100021021,0
108.822084,34.074383,01010100021023,0
108.821914,34.074175,01010100021025,0
108.821743,34.073966,01010100021027,0
108.821573,34.073757,01010100021029,0
108.821403,34.073549,01010100021031,0
108.821232,34.07334,01010100021033,0
108.821062,34.073131,01010100021035,0
108.820892,34.072923,01010100021037,0
108.820721,34.072714,01010100021039,0
108.820551,34.072505,01010100021041,0
108.820381,34.072297,01010100021043,0
108.82021,34.072088,01010100021045,0
108.82004,34.071879,01010100021047,0
108.81987,34.07167,01010100021049,0
108.819699,34.071462,01010100021051,0
108.81954,34.071248,01010100021053,0
108.819436,34.070999,01010100021055,0
108.819332,34.070751,01010100021057,0
108.819229,34.070502,01010100021059,0
108.819125,34.070254,01010100021061,0
108.819021,34.070006,01010100021063,0
108.818917,34.069757,01010100021065,0
108.818814,34.069509,01010100021067,0
108.81871,34.06926,01010100021069,0
108.818606,34.069012,01010100021071,0
108.818503,34.068764,01010100021073,0
108.818399,34.068515,01010100021075,0
108.818295,34.068267,01010100021077,0
108.818192,34.068018,01010100021079,0
108.818088,34.06777,01010100021081,0
108.817984,34.067522,01010100021083,0
108.81788,34.067273,01010100021085,0
108.817777,34.067025,01010100021087,0
108.817673,34.066776,01010100021089,0
108.817627,34.066516,01010100021091,0
108.817619,34.066247,01010100021093,0
108.81761,34.065979,01010100021095,0
108.817601,34.06571,01010100021097,0
108.817593,34.065441,01010100021099,0
108.817584,34.065172,01010100021101,0
108.817575,34.064903,01010100021103,0
108.817567,34.064635,01010100021105,0
108.817558,34.064366,01010100021107,0
108.817549,34.064097,01010100021109,0
108.817541,34.063828,01010100021111,0
108.817532,34.063559,01010100021113,0
108.817523,34.06329,01010100021115,0
108.817515,34.063022,01010100021117,0
108.817513,34.062753,01010100021119,0
108.817511,34.062484,01010100021121,0
108.81751,34.062215,01010100021123,0
108.817508,34.061946,01010100021125,0
108.817506,34.061677,01010100021127,0
108.817505,34.061408,01010100021129,0
108.817503,34.061139,01010100021131,0
108.817502,34.06087,01010100021133,0
108.8175,34.060601,01010100021135,0
108.817498,34.060332,01010100021137,0
108.817497,34.060063,01010100021139,0
108.817495,34.059795,01010100021141,0
108.817493,34.059526,01010100021143,0
108.817492,34.059257,01010100021145,0
108.81749,34.058988,01010100021147,0
108.817488,34.058719,01010100021149,0
108.817487,34.05845,01010100021151,0
108.817485,34.058181,01010100021153,0
108.817484,34.057912,01010100021155,0
108.817482,34.057643,01010100021157,0
108.81748,34.057374,01010100021159,0
108.817479,34.057105,01010100021161,0
108.817477,34.056836,01010100021163,0
108.817475,34.056567,01010100021165,0
108.817474,34.056298,01010100021167,0
108.817472,34.056029,01010100021169,0
108.81747,34.055761,01010100021171,0
108.817469,34.055492,01010100021173,0
108.817467,34.055223,01010100021175,0
108.817466,34.054954,01010100021177,0
108.817464,34.054685,01010100021179,0
108.817462,34.054416,01010100021181,0
108.817421,34.054157,01010100021183,0
108.8173,34.053917,01010100021185,0
108.817179,34.053676,01010100021187,0
108.817058,34.053436,01010100021189,0
108.885474,34.190626,01010100020002,0
108.885339,34.190393,01010100020004,0
108.885204,34.19016,01010100020006,0
108.88507,34.189928,01010100020008,0
108.884935,34.189695,01010100020010,0
108.884799,34.189464,01010100020012,0
108.884662,34.189232,01010100020014,0
108.884525,34.189001,01010100020016,0
108.884388,34.188769,01010100020018,0
108.884251,34.188537,01010100020020,0
108.884114,34.188306,01010100020022,0
108.883977,34.188074,01010100020024,0
108.883841,34.187843,01010100020026,0
108.883704,34.187611,01010100020028,0
108.883569,34.187379,01010100020030,0
108.883433,34.187146,01010100020032,0
108.883298,34.186913,01010100020034,0
108.883163,34.186681,01010100020036,0
108.883028,34.186448,01010100020038,0
108.882893,34.186216,01010100020040,0
108.882758,34.185983,01010100020042,0
108.882623,34.18575,01010100020044,0
108.882487,34.185518,01010100020046,0
108.882352,34.185285,01010100020048,0
108.882217,34.185053,01010100020050,0
108.882082,34.18482,01010100020052,0
108.881945,34.184589,01010100020054,0
108.881807,34.184358,01010100020056,0
108.881669,34.184127,01010100020058,0
108.881531,34.183896,01010100020060,0
108.881393,34.183665,01010100020062,0
108.881255,34.183434,01010100020064,0
108.881118,34.183203,01010100020066,0
108.88098,34.182972,01010100020068,0
108.880842,34.182741,01010100020070,0
108.880706,34.18251,01010100020072,0
108.880571,34.182277,01010100020074,0
108.880436,34.182045,01010100020076,0
108.8803,34.181812,01010100020078,0
108.880165,34.18158,01010100020080,0
108.88003,34.181347,01010100020082,0
108.879895,34.181114,01010100020084,0
108.879759,34.180882,01010100020086,0
108.879623,34.18065,01010100020088,0
108.879487,34.180418,01010100020090,0
108.879351,34.180186,01010100020092,0
108.879214,34.179954,01010100020094,0
108.879078,34.179722,01010100020096,0
108.878942,34.17949,01010100020098,0
108.878806,34.179258,01010100020100,0
108.87867,34.179026,01010100020102,0
108.878533,34.178794,01010100020104,0
108.878397,34.178562,01010100020106,0
108.87826,34.178332,01010100020108,0
108.878122,34.178101,01010100020110,0
108.877984,34.177869,01010100020112,0
108.877847,34.177638,01010100020114,0
108.877709,34.177407,01010100020116,0
108.877571,34.177176,01010100020118,0
108.877434,34.176945,01010100020120,0
108.877296,34.176714,01010100020122,0
108.877158,34.176483,01010100020124,0
